,transaction_type_ATM Withdrawal,transaction_type_Online,transaction_type_POS,device_type_Laptop,device_type_Mobile,location_Mumbai,location_New York,location_Sydney,location_Tokyo,merchant_Electronics,merchant_Groceries,merchant_Restaurants,merchant_Travel,auth_method_Biometric,auth_method_OTP,auth_method_PIN,card_type_Amex,card_type_Discover,card_type_Visa
30361,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
30362,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30363,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
30364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30365,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
30366,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
30367,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
30368,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
30369,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
30370,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
30371,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
30372,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
30373,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
30374,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
30375,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
30376,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30377,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
30378,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
30379,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
30380,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
30381,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30382,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
30383,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
30384,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
30385,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
30386,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
30387,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
30388,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
30389,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
30390,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
30391,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
30392,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
30393,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
30394,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
30395,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
30396,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
30397,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
30398,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30399,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
30400,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
30401,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
30402,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30403,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
30404,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
30405,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
30406,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
30407,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
30408,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
30409,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
30410,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
30411,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
30412,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
30413,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
30414,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
30415,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
30416,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
30417,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
30418,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
30419,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30420,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
30421,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
30422,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30423,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
30424,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
30425,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
30426,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
30427,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
30428,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
30429,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30430,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
30431,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
30432,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
30433,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30434,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
30435,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
30436,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
30437,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
30438,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
30439,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
30440,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
30441,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
30442,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30443,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
30444,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
30445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30446,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
30447,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
30448,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
30449,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
30450,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
30451,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
30452,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
30453,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
30454,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
30455,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
30456,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
30457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
30458,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
30459,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
30460,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
30461,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
30462,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
30463,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
30464,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
30465,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
30466,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
30467,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
30468,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
30469,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
30470,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
30471,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
30472,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
30473,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
30474,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
30475,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
30476,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
30477,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
30478,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
30479,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
30480,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
30481,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
30482,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
30483,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30484,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
30485,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
30486,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
30487,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
30488,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
30489,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
30490,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
30491,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
30492,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
30493,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
30494,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30495,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30496,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
30497,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
30498,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
30499,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
30500,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
30501,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30502,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
30503,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
30504,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
30505,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
30506,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
30507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30508,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
30509,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
30510,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
30511,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
30512,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
30513,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
30514,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
30515,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
30516,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
30517,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
30518,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
30519,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
30520,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
30521,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
30522,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
30523,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
30524,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
30525,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
30526,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
30527,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
30528,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
30529,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
30530,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30531,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
30532,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
30533,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
30534,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
30535,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
30536,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
30537,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30538,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
30539,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30540,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30541,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
30542,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
30543,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
30544,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
30545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30546,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
30547,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
30548,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
30549,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
30550,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
30551,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30552,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
30553,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
30554,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
30555,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
30556,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30557,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
30558,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
30559,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
30560,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30561,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30562,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30563,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
30564,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
30565,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
30566,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30567,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
30568,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
30569,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
30570,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
30571,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
30572,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
30573,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
30574,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
30575,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30576,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
30577,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
30578,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
30579,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
30580,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
30581,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
30582,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
30583,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30584,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
30585,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
30586,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
30587,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
30588,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
30589,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
30590,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30591,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
30592,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
30593,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
30594,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
30595,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
30596,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
30597,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30598,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
30599,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
30600,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
30601,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
30602,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
30603,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
30604,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
30605,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
30606,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
30607,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
30608,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
30609,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
30610,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
30611,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
30612,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
30613,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
30614,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
30615,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
30616,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30617,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
30618,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
30619,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
30620,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
30621,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
30622,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30623,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
30624,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30625,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
30626,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30627,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
30628,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
30629,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
30630,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
30631,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
30632,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30633,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
30634,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
30635,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
30636,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
30637,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
30638,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
30639,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
30640,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
30641,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
30642,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
30643,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
30644,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
30645,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
30646,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
30647,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
30648,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
30649,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30650,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
30651,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30652,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
30653,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
30654,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
30655,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
30656,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
30657,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
30658,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
30659,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
30660,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30661,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30662,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
30663,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
30664,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
30665,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30666,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
30667,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
30668,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
30669,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
30670,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
30671,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
30672,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30673,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30674,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
30675,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30676,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
30677,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
30678,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
30679,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
30680,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
30681,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
30682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30683,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
30685,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30686,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
30687,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
30688,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
30689,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
30690,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
30691,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
30692,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
30693,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30694,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
30695,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
30696,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30697,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
