Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
99.66,ATM Withdrawal,2023-03-22 21:59:00,16228.69,Laptop,Tokyo,Travel,0,0,14,13.01,1,Visa,186,3984.45,PIN,0.5153,0,0
218.53,POS,2023-11-18 10:31:00,20149.3,Laptop,London,Groceries,0,1,11,496.26,2,Visa,102,4101.24,Password,0.608,1,0
130.96,Online,2023-10-02 20:38:00,81937.32,Tablet,London,Travel,0,0,4,422.95,2,Visa,185,1084.65,Biometric,0.7994,0,0
8.77,POS,2023-08-25 10:23:00,51721.3,Tablet,Sydney,Groceries,0,0,12,209.85,1,Discover,49,1562.7,Password,0.994,0,1
53.29,Bank Transfer,2023-08-11 02:57:00,64818.07,Mobile,New York,Electronics,0,0,4,264.51,0,Mastercard,3,3262.79,PIN,0.5953,0,0
129.57,ATM Withdrawal,2023-03-29 04:47:00,80839.8,Mobile,Tokyo,Groceries,0,0,13,223.61,0,Mastercard,101,2524.49,PIN,0.7813,0,0
6.2,Online,2023-03-28 10:29:00,67517.18,Tablet,Tokyo,Groceries,0,0,1,490.3,4,Visa,108,4941.64,Biometric,0.9522,1,1
313.22,POS,2023-05-15 23:59:00,89820.97,Tablet,Tokyo,Electronics,0,0,14,458.33,2,Mastercard,45,1388.53,Password,0.6205,1,0
2.81,ATM Withdrawal,2023-11-13 14:23:00,9344.46,Laptop,London,Electronics,1,0,8,108.63,3,Discover,54,4573.24,PIN,0.2199,0,0
7.45,Bank Transfer,2023-12-25 18:32:00,38967.29,Tablet,London,Restaurants,0,0,2,245.72,0,Mastercard,40,4548.78,Password,0.0512,0,0
289.15,POS,2023-02-25 02:29:00,26404.46,Laptop,Sydney,Electronics,0,0,4,116.69,1,Amex,197,3512.92,PIN,0.8837,0,1
12.77,Online,2023-03-30 08:46:00,45597.73,Tablet,Mumbai,Travel,0,0,7,366.94,3,Mastercard,180,312.14,Password,0.6174,0,0
259.26,ATM Withdrawal,2023-12-27 04:11:00,49941.11,Mobile,Sydney,Groceries,1,0,2,188.38,0,Amex,31,502.73,Biometric,0.0706,0,0
262.34,ATM Withdrawal,2023-01-28 01:32:00,84359.29,Tablet,London,Clothing,0,0,2,376.72,2,Discover,212,4322.41,Biometric,0.8398,0,0
14.66,POS,2023-05-08 03:07:00,15134.34,Mobile,Tokyo,Electronics,0,0,6,436.04,3,Amex,56,1587.81,OTP,0.2292,0,0
134.26,ATM Withdrawal,2023-03-09 01:56:00,13201.78,Laptop,Mumbai,Electronics,0,0,1,34.37,0,Amex,45,3561.11,PIN,0.227,0,0
54.15,POS,2023-04-02 10:57:00,16812.58,Mobile,London,Restaurants,1,0,8,449.15,2,Discover,133,255.32,OTP,0.0057,0,0
77.71,Bank Transfer,2023-04-01 13:14:00,64368.43,Tablet,Tokyo,Restaurants,0,0,3,452.81,1,Discover,3,2448.52,Password,0.0757,1,0
12.11,POS,2023-07-16 08:46:00,16190.11,Laptop,Sydney,Clothing,0,0,14,298.87,4,Visa,25,449.78,OTP,0.1085,1,1
321.31,ATM Withdrawal,2023-11-04 11:20:00,83437.81,Tablet,London,Groceries,0,0,1,427.92,3,Visa,226,2260.64,Password,0.1315,1,0
21.66,Bank Transfer,2023-01-21 07:52:00,23610.06,Tablet,Tokyo,Clothing,0,0,9,184.27,0,Amex,215,4841.6,PIN,0.4555,0,0
156.15,POS,2023-07-12 14:08:00,71877.21,Mobile,Mumbai,Clothing,0,0,4,71.37,0,Discover,47,73.48,Password,0.8541,0,1
2.74,POS,2023-12-21 12:29:00,6953.08,Tablet,Sydney,Groceries,0,0,6,343.08,2,Visa,87,1613.6,PIN,0.8613,0,1
60.87,Bank Transfer,2023-05-25 01:58:00,22484.9,Laptop,Tokyo,Restaurants,0,0,10,254.89,0,Amex,15,4005.05,Password,0.4012,0,0
132.6,ATM Withdrawal,2023-11-11 06:49:00,72168.03,Laptop,London,Travel,0,0,11,340.53,3,Amex,110,1817.39,OTP,0.3284,0,0
69.59,ATM Withdrawal,2023-08-27 07:08:00,11442.38,Laptop,London,Travel,0,0,12,417.18,4,Visa,107,417.41,Biometric,0.4405,1,1
4.83,Online,2023-05-23 14:54:00,55255.15,Mobile,New York,Travel,0,0,7,269.67,2,Amex,207,292.39,Biometric,0.5396,0,0
2.31,ATM Withdrawal,2023-05-07 06:21:00,67431.79,Laptop,Mumbai,Electronics,0,0,14,457.41,2,Visa,29,4782.54,OTP,0.8239,0,0
209.44,Online,2023-05-24 23:53:00,6194.66,Tablet,Sydney,Groceries,0,0,4,307.55,3,Visa,39,3277.5,Biometric,0.8379,0,0
180.12,Bank Transfer,2023-04-16 15:10:00,82919.91,Laptop,Mumbai,Groceries,0,0,11,448.58,3,Amex,177,1754.55,Biometric,0.477,1,0
12.57,Online,2023-07-06 22:23:00,21375.11,Laptop,Sydney,Clothing,0,0,7,473.7,3,Discover,201,300.81,PIN,0.9127,1,1
75.1,ATM Withdrawal,2023-02-02 17:56:00,23984.27,Tablet,London,Groceries,0,0,11,154.59,2,Amex,35,579.15,OTP,0.1447,1,0
109.42,Online,2023-07-28 08:49:00,84505.79,Laptop,New York,Electronics,0,1,9,202.01,1,Mastercard,94,1082.56,OTP,0.0238,1,0
22.5,ATM Withdrawal,2023-09-02 17:18:00,51724.66,Mobile,New York,Electronics,0,0,7,151.93,4,Visa,76,3941.12,Biometric,0.3637,1,1
38.75,Online,2023-04-19 22:52:00,51500.89,Mobile,Sydney,Clothing,0,0,11,370.76,0,Amex,12,168.98,Biometric,0.8447,1,0
22.52,POS,2023-08-28 21:05:00,96281.56,Tablet,Tokyo,Restaurants,0,0,13,336.81,2,Discover,76,4276.9,PIN,0.4794,0,0
91.91,Bank Transfer,2023-07-10 10:18:00,85877.99,Laptop,Tokyo,Travel,0,0,9,229.53,1,Amex,74,3128.15,OTP,0.9378,0,1
22.13,Online,2023-04-05 10:19:00,64804.49,Tablet,London,Clothing,0,0,3,49.0,1,Mastercard,230,716.47,PIN,0.9494,0,1
25.51,Online,2023-02-20 11:57:00,39359.21,Laptop,London,Restaurants,0,0,1,297.01,0,Visa,157,2358.83,Biometric,0.5257,0,0
6.51,Online,2023-10-19 17:34:00,75037.8,Mobile,Sydney,Travel,0,0,6,122.6,0,Discover,65,840.55,OTP,0.2055,1,0
135.09,POS,2023-11-30 22:37:00,62911.5,Tablet,Mumbai,Clothing,0,0,14,452.04,2,Visa,221,2486.44,PIN,0.5691,0,0
58.62,ATM Withdrawal,2023-11-13 11:22:00,78096.11,Tablet,London,Clothing,0,0,10,134.32,1,Amex,31,826.69,Password,0.7544,0,0
5.72,Bank Transfer,2023-12-10 09:15:00,23744.88,Mobile,Tokyo,Restaurants,0,0,6,232.3,4,Mastercard,132,4307.21,OTP,0.291,0,1
8.94,Online,2023-01-04 03:39:00,95398.66,Mobile,Sydney,Travel,0,0,14,331.9,4,Amex,206,3769.98,Password,0.6561,0,1
157.91,Bank Transfer,2023-01-17 21:25:00,2473.74,Laptop,Sydney,Groceries,0,0,11,221.66,1,Discover,72,4472.22,Password,0.4708,0,0
5.87,Online,2023-05-17 07:19:00,48414.52,Laptop,London,Clothing,0,0,1,129.9,0,Amex,123,4489.85,Biometric,0.5199,0,0
10.9,ATM Withdrawal,2023-10-12 10:19:00,36588.53,Tablet,New York,Electronics,0,0,9,302.38,2,Amex,10,407.73,PIN,0.966,0,1
132.8,Online,2023-12-06 09:24:00,87569.45,Tablet,Sydney,Groceries,0,0,6,112.13,0,Visa,61,2318.78,OTP,0.1296,1,0
69.47,POS,2023-07-24 03:57:00,49265.64,Mobile,London,Groceries,0,0,2,164.12,0,Discover,49,472.79,OTP,0.2546,1,0
398.11,POS,2023-03-02 11:09:00,78633.29,Tablet,London,Travel,0,0,7,348.53,1,Visa,154,3717.96,Biometric,0.758,0,0
43.76,POS,2023-05-29 16:38:00,70843.9,Mobile,Tokyo,Clothing,0,0,3,158.58,1,Visa,100,2142.28,PIN,0.2251,0,0
436.05,POS,2023-08-09 07:56:00,43164.1,Tablet,London,Groceries,0,1,6,426.74,1,Discover,76,3760.35,Biometric,0.7092,0,0
317.42,Bank Transfer,2023-04-12 00:30:00,23642.92,Tablet,London,Electronics,1,0,9,137.51,3,Visa,228,2093.97,Password,0.4117,0,0
3.81,Online,2023-06-12 07:21:00,94644.06,Tablet,London,Groceries,0,0,11,254.41,4,Amex,31,3511.03,Biometric,0.0494,1,1
50.55,Bank Transfer,2023-12-21 08:31:00,3661.73,Tablet,London,Clothing,0,0,6,127.89,1,Discover,88,3987.68,PIN,0.46,1,0
68.89,Online,2023-05-07 23:25:00,19867.87,Tablet,Sydney,Clothing,0,0,1,271.39,2,Visa,121,1576.86,Password,0.2471,0,0
173.64,POS,2023-03-11 13:24:00,83371.01,Mobile,Mumbai,Electronics,0,0,2,331.59,0,Discover,88,2919.53,Password,0.9257,1,1
219.17,ATM Withdrawal,2023-09-13 18:28:00,3671.76,Mobile,Sydney,Restaurants,0,0,13,384.86,3,Visa,12,1479.41,PIN,0.5118,0,0
106.72,POS,2023-05-24 05:18:00,25964.6,Laptop,New York,Restaurants,0,0,13,358.92,2,Discover,107,2936.07,Password,0.2877,0,0
66.15,ATM Withdrawal,2023-07-26 07:12:00,26767.69,Mobile,New York,Travel,0,0,2,478.12,2,Visa,150,3244.24,PIN,0.1677,1,0
61.71,ATM Withdrawal,2023-03-05 16:05:00,34772.08,Laptop,Mumbai,Electronics,1,0,7,114.7,2,Mastercard,106,3748.29,Password,0.76,1,0
399.35,ATM Withdrawal,2023-09-16 20:05:00,87352.47,Laptop,London,Clothing,0,0,1,194.9,1,Discover,198,2929.26,Biometric,0.6403,0,0
22.03,Online,2023-09-11 16:01:00,65957.68,Tablet,London,Clothing,0,0,10,45.61,1,Visa,124,3986.88,PIN,0.4049,0,0
74.11,ATM Withdrawal,2023-08-26 10:06:00,75312.38,Laptop,New York,Clothing,0,0,13,121.76,1,Mastercard,103,2105.46,OTP,0.1435,0,0
5.75,Online,2023-04-28 17:36:00,18215.13,Mobile,Tokyo,Clothing,0,0,6,86.59,1,Discover,17,2864.61,PIN,0.4081,0,0
570.47,Online,2023-06-17 17:05:00,988.82,Tablet,New York,Travel,0,1,9,191.33,3,Amex,11,1248.57,OTP,0.8695,0,1
243.01,POS,2023-10-05 23:44:00,22358.83,Laptop,Tokyo,Groceries,0,0,4,39.35,3,Visa,194,301.23,OTP,0.234,0,0
36.52,Online,2023-04-24 07:29:00,82421.49,Mobile,New York,Travel,0,0,5,315.71,2,Discover,160,3760.98,Password,0.3515,1,0
24.53,ATM Withdrawal,2023-04-09 02:32:00,57885.88,Tablet,Sydney,Travel,0,0,9,198.06,3,Visa,204,1880.56,PIN,0.7041,1,0
39.26,Bank Transfer,2023-07-26 11:10:00,56517.21,Tablet,Mumbai,Clothing,0,0,6,232.23,2,Mastercard,66,4472.99,PIN,0.3235,0,0
63.35,Bank Transfer,2023-05-02 07:03:00,66523.01,Mobile,Sydney,Restaurants,0,0,12,133.13,4,Visa,109,4192.07,Password,0.4997,1,1
6.77,POS,2023-03-12 07:48:00,33081.3,Mobile,London,Electronics,0,0,11,278.67,4,Amex,169,368.78,PIN,0.6435,0,1
238.21,Bank Transfer,2023-06-19 21:12:00,96232.16,Laptop,Tokyo,Restaurants,0,0,2,104.39,3,Visa,79,2900.65,Biometric,0.5956,0,0
101.76,ATM Withdrawal,2023-08-05 20:43:00,79199.03,Tablet,Mumbai,Travel,0,0,2,123.08,2,Discover,122,700.83,Password,0.8036,1,0
104.54,Online,2023-07-01 06:13:00,96764.6,Mobile,Sydney,Groceries,1,0,4,105.01,3,Discover,86,2591.51,PIN,0.5952,0,0
119.44,Online,2023-09-17 17:55:00,29955.1,Tablet,London,Restaurants,0,0,13,175.57,2,Amex,212,690.07,Password,0.3878,1,0
256.57,POS,2023-09-02 16:27:00,33383.95,Tablet,Mumbai,Groceries,0,0,14,434.37,2,Mastercard,171,1723.62,Password,0.6831,0,0
95.49,Online,2023-05-10 00:19:00,70636.02,Tablet,Sydney,Electronics,0,0,8,194.22,2,Discover,133,3523.22,PIN,0.3456,0,0
179.97,ATM Withdrawal,2023-05-27 08:05:00,51848.73,Tablet,London,Travel,0,0,6,133.51,1,Amex,92,636.27,Biometric,0.9567,0,1
164.54,POS,2023-11-26 05:30:00,83427.14,Laptop,London,Groceries,0,0,14,353.68,4,Discover,118,42.37,OTP,0.3405,1,1
220.07,ATM Withdrawal,2023-06-08 22:08:00,13969.03,Laptop,Tokyo,Electronics,0,0,5,140.86,2,Amex,129,4483.29,OTP,0.9585,0,1
257.37,ATM Withdrawal,2023-05-02 22:42:00,73453.02,Mobile,New York,Groceries,0,0,1,440.88,0,Amex,33,747.47,OTP,0.0205,0,0
145.06,ATM Withdrawal,2023-12-09 18:06:00,31196.63,Mobile,Sydney,Electronics,0,0,1,491.86,2,Discover,142,3072.56,Password,0.6564,1,0
55.63,Bank Transfer,2023-08-02 22:54:00,36683.59,Tablet,New York,Clothing,0,1,13,173.5,4,Visa,179,2205.42,Biometric,0.2101,1,1
54.54,Online,2023-03-01 18:34:00,2393.57,Laptop,Sydney,Groceries,0,0,14,245.43,0,Visa,18,639.78,OTP,0.1707,0,0
25.98,POS,2023-07-06 08:17:00,68644.37,Laptop,Tokyo,Travel,0,0,14,475.45,4,Discover,136,1743.54,Biometric,0.0462,0,1
12.0,ATM Withdrawal,2023-09-05 18:08:00,3361.04,Tablet,Tokyo,Travel,0,0,5,396.74,3,Visa,76,4397.52,Password,0.7079,0,0
13.04,ATM Withdrawal,2023-07-06 02:08:00,89654.72,Laptop,London,Clothing,1,1,6,310.99,1,Mastercard,4,228.78,Password,0.4515,1,0
21.85,Bank Transfer,2023-10-17 06:32:00,80256.52,Laptop,Tokyo,Clothing,0,0,8,61.18,2,Mastercard,6,4480.28,OTP,0.4474,0,0
291.02,Bank Transfer,2023-04-24 03:50:00,29205.9,Mobile,Sydney,Travel,0,0,5,135.28,0,Visa,49,1686.4,Biometric,0.8798,1,1
163.5,Online,2023-03-10 06:54:00,78874.87,Mobile,London,Electronics,0,1,12,371.33,4,Discover,152,1623.41,Password,0.4635,0,1
9.52,Bank Transfer,2023-10-21 12:05:00,13979.69,Laptop,Tokyo,Travel,0,1,5,195.15,2,Amex,229,99.8,Password,0.6044,0,0
94.18,ATM Withdrawal,2023-05-20 09:56:00,50523.66,Tablet,Sydney,Restaurants,0,0,12,54.82,0,Mastercard,40,4478.3,OTP,0.1935,0,0
22.02,POS,2023-11-12 06:02:00,21912.23,Tablet,Mumbai,Electronics,0,0,7,423.54,3,Amex,64,1092.66,Biometric,0.0441,0,0
110.74,ATM Withdrawal,2023-02-04 05:40:00,95569.22,Laptop,Sydney,Groceries,0,0,1,296.45,0,Amex,4,3373.82,Biometric,0.7299,0,0
54.23,Online,2023-09-07 20:04:00,40129.61,Laptop,London,Travel,0,0,10,42.68,0,Visa,239,2436.94,PIN,0.8003,0,0
59.87,POS,2023-09-12 00:47:00,26345.99,Mobile,Mumbai,Electronics,0,0,11,89.29,2,Amex,14,2987.44,PIN,0.1169,0,0
113.63,Online,2023-02-23 10:10:00,79420.45,Tablet,London,Groceries,0,1,7,360.09,2,Amex,62,1477.43,OTP,0.9906,0,1
15.61,POS,2023-09-25 21:49:00,9077.09,Tablet,Tokyo,Clothing,0,0,14,295.23,3,Mastercard,157,1321.16,Password,0.0476,0,0
155.04,POS,2023-03-09 13:11:00,17551.28,Laptop,Sydney,Restaurants,0,0,9,67.35,1,Amex,69,4700.76,Biometric,0.8968,0,1
274.16,ATM Withdrawal,2023-01-30 14:40:00,69833.83,Laptop,Sydney,Groceries,0,0,6,84.1,4,Visa,28,481.09,Biometric,0.5613,0,1
46.86,Bank Transfer,2023-10-19 17:26:00,2350.55,Tablet,Tokyo,Travel,0,0,2,176.3,0,Visa,116,4823.01,PIN,0.9122,0,1
57.49,POS,2023-08-21 03:37:00,64414.72,Tablet,New York,Electronics,0,0,9,409.71,0,Mastercard,218,815.37,PIN,0.4106,1,0
101.55,ATM Withdrawal,2023-02-25 03:53:00,28095.1,Tablet,Tokyo,Groceries,0,0,12,217.51,3,Discover,122,1678.36,Password,0.0368,0,0
108.03,Bank Transfer,2023-04-21 11:33:00,64183.35,Tablet,Sydney,Groceries,0,0,13,51.07,3,Visa,176,227.13,Biometric,0.2038,0,0
291.82,ATM Withdrawal,2023-07-07 05:38:00,69715.14,Tablet,Sydney,Electronics,0,0,10,236.78,3,Amex,131,4760.64,Password,0.6205,0,0
221.4,Bank Transfer,2023-07-16 13:19:00,38998.9,Mobile,Tokyo,Restaurants,1,0,11,309.65,3,Mastercard,148,648.18,PIN,0.547,1,0
136.3,POS,2023-11-10 17:30:00,97883.55,Mobile,New York,Restaurants,0,0,10,66.94,3,Discover,94,2708.5,Biometric,0.2991,0,0
61.85,ATM Withdrawal,2023-08-26 07:38:00,56564.45,Tablet,Mumbai,Travel,0,0,13,24.72,1,Discover,226,4023.81,PIN,0.6982,0,0
82.54,Bank Transfer,2023-09-25 12:04:00,38836.67,Tablet,Tokyo,Groceries,0,0,12,84.02,4,Visa,135,150.75,Password,0.2806,0,1
88.89,POS,2023-12-16 18:36:00,20851.98,Laptop,London,Electronics,0,1,10,177.96,0,Visa,78,1151.65,PIN,0.0505,0,0
8.83,ATM Withdrawal,2023-12-06 03:34:00,54267.74,Mobile,Tokyo,Electronics,0,0,13,421.13,3,Mastercard,41,49.66,Biometric,0.9516,0,1
15.82,POS,2023-03-23 12:38:00,31518.98,Mobile,Tokyo,Travel,0,0,11,210.71,3,Amex,125,2225.89,Biometric,0.5298,1,0
70.86,ATM Withdrawal,2023-12-05 20:32:00,33716.09,Mobile,Tokyo,Clothing,0,0,9,294.64,3,Mastercard,232,3991.73,PIN,0.3291,0,0
267.69,POS,2023-01-10 14:02:00,4412.65,Tablet,New York,Groceries,0,0,7,13.94,0,Mastercard,74,4165.85,OTP,0.8416,1,0
0.84,POS,2023-03-30 16:49:00,95096.16,Tablet,Mumbai,Electronics,0,0,14,79.03,1,Discover,34,3171.48,Biometric,0.131,0,0
46.45,ATM Withdrawal,2023-05-27 21:13:00,50029.78,Mobile,Tokyo,Electronics,0,0,10,36.17,3,Amex,24,3538.13,Password,0.1371,0,0
68.11,Bank Transfer,2023-05-02 15:35:00,53066.81,Tablet,London,Restaurants,0,0,4,414.6,4,Amex,216,3789.52,Biometric,0.5458,0,1
37.18,POS,2023-06-26 07:43:00,42514.12,Laptop,Sydney,Electronics,0,0,13,48.15,0,Visa,116,2552.97,PIN,0.9597,1,1
14.85,Online,2023-03-08 03:59:00,72209.87,Tablet,Sydney,Electronics,0,0,7,335.43,1,Mastercard,184,3679.77,Biometric,0.1133,0,0
267.99,Online,2023-01-17 05:57:00,37144.5,Laptop,Tokyo,Groceries,0,0,4,327.22,4,Mastercard,15,2185.94,Biometric,0.7516,0,1
69.93,POS,2023-02-08 18:28:00,37020.6,Mobile,Tokyo,Travel,0,0,10,165.58,4,Amex,217,2561.48,Password,0.8557,0,1
17.39,Online,2023-06-21 13:57:00,92463.73,Tablet,Tokyo,Restaurants,0,1,11,147.03,2,Discover,27,504.86,Password,0.1978,1,0
39.97,ATM Withdrawal,2023-06-13 09:46:00,20906.65,Mobile,Sydney,Travel,0,0,10,295.4,1,Amex,84,40.39,PIN,0.5103,0,0
102.66,Online,2023-04-22 06:40:00,60134.47,Laptop,London,Restaurants,0,1,4,330.58,2,Mastercard,60,32.84,OTP,0.8672,0,1
107.22,ATM Withdrawal,2023-01-27 01:09:00,41167.38,Mobile,London,Restaurants,0,0,6,402.82,3,Amex,28,3004.33,Password,0.5247,1,0
20.68,POS,2023-01-24 21:23:00,38563.25,Mobile,Tokyo,Travel,0,0,10,136.88,4,Mastercard,1,2346.27,Biometric,0.8734,0,1
6.79,POS,2023-07-26 03:51:00,39664.89,Mobile,London,Travel,0,1,5,471.03,3,Mastercard,206,4249.65,Biometric,0.2813,0,0
1.26,POS,2023-02-08 18:48:00,81950.89,Tablet,New York,Electronics,0,0,4,92.79,3,Amex,218,3080.52,PIN,0.3576,1,0
161.49,Bank Transfer,2023-02-22 01:41:00,9485.74,Laptop,New York,Clothing,0,0,3,236.86,1,Visa,179,3850.68,Password,0.3848,0,0
219.53,Online,2023-06-15 04:37:00,21225.37,Laptop,Mumbai,Clothing,0,0,13,482.03,3,Discover,36,1653.49,Password,0.3684,0,0
66.73,POS,2023-01-20 23:04:00,11113.18,Mobile,London,Travel,0,0,10,140.74,2,Discover,161,4508.04,PIN,0.7794,0,0
90.5,ATM Withdrawal,2023-05-15 10:56:00,30859.36,Tablet,Tokyo,Clothing,0,0,13,315.9,0,Amex,50,4237.72,OTP,0.5255,0,0
99.46,POS,2023-07-13 18:09:00,32903.71,Mobile,Sydney,Travel,0,0,12,229.43,4,Mastercard,117,2230.55,Biometric,0.4813,0,1
273.78,POS,2023-06-15 21:55:00,13416.1,Tablet,Sydney,Restaurants,0,0,4,342.76,0,Visa,144,3418.81,OTP,0.0997,1,0
103.72,ATM Withdrawal,2023-06-14 00:54:00,5878.79,Tablet,New York,Clothing,0,1,3,60.13,3,Mastercard,6,1413.59,OTP,0.4182,1,0
104.89,POS,2023-05-03 00:01:00,99783.47,Tablet,Sydney,Groceries,1,0,4,447.43,0,Discover,14,4063.15,OTP,0.4687,0,0
172.4,Bank Transfer,2023-08-13 18:53:00,26679.8,Laptop,Sydney,Restaurants,0,1,2,143.4,2,Mastercard,154,1744.15,OTP,0.7767,0,0
96.48,POS,2023-03-28 03:38:00,10720.0,Laptop,Tokyo,Groceries,0,0,2,466.93,4,Visa,41,4249.52,PIN,0.4745,0,1
131.42,POS,2023-11-18 01:22:00,82059.28,Mobile,Tokyo,Groceries,0,0,2,34.08,1,Discover,144,1684.07,OTP,0.8967,0,1
98.26,Bank Transfer,2023-05-03 21:44:00,92143.01,Tablet,Sydney,Groceries,1,0,13,219.7,1,Amex,120,2256.91,Biometric,0.2138,1,0
23.64,ATM Withdrawal,2023-03-09 22:16:00,92599.54,Laptop,New York,Travel,0,0,3,104.2,1,Mastercard,79,2804.53,Password,0.5241,0,0
63.26,POS,2023-09-24 20:40:00,93268.62,Mobile,Mumbai,Electronics,0,0,6,337.62,0,Visa,155,3000.46,PIN,0.2264,0,0
364.56,Online,2023-08-23 01:42:00,5632.2,Laptop,Tokyo,Restaurants,0,0,8,71.57,2,Discover,59,63.5,Password,0.0998,1,0
176.88,Online,2023-08-20 20:19:00,19492.26,Tablet,New York,Electronics,0,0,12,422.87,1,Amex,163,4983.04,PIN,0.8662,1,1
30.35,Online,2023-01-09 11:04:00,2498.96,Laptop,Sydney,Clothing,0,0,3,260.42,2,Discover,35,3458.01,OTP,0.9071,0,1
179.56,Online,2023-02-12 11:06:00,92441.53,Mobile,London,Travel,0,0,3,115.36,1,Mastercard,77,581.72,PIN,0.8223,1,0
25.32,ATM Withdrawal,2023-01-15 21:27:00,63879.02,Tablet,New York,Restaurants,0,0,4,499.61,2,Discover,7,1966.93,OTP,0.3803,0,0
109.24,ATM Withdrawal,2023-08-06 13:02:00,25352.46,Tablet,London,Groceries,1,0,7,155.89,2,Amex,17,1968.64,Biometric,0.9413,0,1
54.9,Online,2023-09-24 11:46:00,98958.72,Laptop,Tokyo,Electronics,1,0,6,283.22,3,Visa,6,3316.01,Password,0.2719,1,0
38.39,POS,2023-01-26 05:17:00,18717.78,Laptop,Sydney,Electronics,0,0,10,155.17,3,Visa,53,3025.82,Biometric,0.8587,0,1
57.7,POS,2023-03-13 01:11:00,7433.78,Mobile,New York,Restaurants,0,0,5,145.76,0,Amex,182,3022.37,OTP,0.8407,1,0
170.81,Bank Transfer,2023-05-27 02:28:00,90790.7,Laptop,Tokyo,Electronics,0,0,12,369.26,0,Discover,142,3915.51,OTP,0.2872,0,0
3.78,Bank Transfer,2023-02-08 14:54:00,28540.42,Laptop,Sydney,Groceries,0,0,3,18.36,2,Visa,125,83.8,Password,0.4474,0,0
21.61,Online,2023-12-18 12:28:00,52574.67,Laptop,New York,Groceries,0,0,11,192.45,2,Visa,175,2095.77,Biometric,0.344,0,0
322.0,ATM Withdrawal,2023-08-12 16:21:00,75229.49,Tablet,Sydney,Clothing,0,0,6,105.51,3,Amex,59,2211.41,OTP,0.6522,0,0
199.53,POS,2023-08-19 13:02:00,64219.44,Laptop,Tokyo,Clothing,0,1,8,163.28,4,Mastercard,39,1739.26,Biometric,0.2003,1,1
15.67,ATM Withdrawal,2023-12-10 17:52:00,17651.27,Mobile,New York,Electronics,0,0,9,367.16,3,Visa,43,3505.84,Password,0.4122,0,0
117.15,POS,2023-11-28 07:09:00,61621.17,Tablet,New York,Restaurants,0,1,4,436.22,2,Discover,181,4662.71,PIN,0.3,0,0
65.13,POS,2023-08-18 19:01:00,51330.24,Mobile,New York,Clothing,0,0,14,296.08,3,Discover,164,3191.76,PIN,0.1787,1,0
59.76,Online,2023-08-29 00:35:00,58110.76,Laptop,New York,Electronics,0,0,6,154.61,1,Visa,131,4924.79,Biometric,0.3744,0,0
5.88,ATM Withdrawal,2023-05-10 11:59:00,68733.88,Mobile,London,Restaurants,0,0,1,38.28,3,Amex,63,3014.14,PIN,0.767,0,0
51.09,Bank Transfer,2023-01-08 21:35:00,74025.13,Tablet,Mumbai,Groceries,0,0,3,188.29,2,Discover,114,4039.26,PIN,0.7741,0,0
243.19,POS,2023-10-20 14:31:00,39491.28,Mobile,Mumbai,Travel,0,0,2,373.11,3,Mastercard,13,1352.97,Biometric,0.3048,0,0
161.86,ATM Withdrawal,2023-05-21 14:11:00,92133.52,Laptop,London,Groceries,0,1,14,55.9,0,Mastercard,106,1750.5,OTP,0.4762,0,0
7.37,ATM Withdrawal,2023-04-20 22:03:00,26629.87,Tablet,Tokyo,Restaurants,0,0,2,319.0,2,Visa,87,820.17,Password,0.9932,0,1
317.16,POS,2023-08-18 13:39:00,4352.92,Laptop,London,Groceries,0,0,10,22.97,0,Discover,28,471.3,PIN,0.0659,0,0
39.3,ATM Withdrawal,2023-09-20 19:33:00,61572.47,Laptop,New York,Groceries,0,1,9,303.98,4,Amex,222,238.8,Biometric,0.5025,1,1
137.36,Online,2023-03-15 05:08:00,86804.15,Tablet,Mumbai,Electronics,0,0,8,97.18,1,Visa,203,4228.49,PIN,0.8386,0,0
49.64,ATM Withdrawal,2023-09-17 16:53:00,88823.96,Mobile,Sydney,Travel,0,0,4,341.92,4,Visa,95,4103.47,Password,0.2272,0,1
30.7,Bank Transfer,2023-08-22 00:04:00,28366.39,Mobile,London,Groceries,0,0,5,255.32,1,Visa,193,1241.56,Biometric,0.6806,0,0
63.49,POS,2023-11-09 10:34:00,87483.96,Mobile,London,Restaurants,0,0,4,371.73,4,Visa,107,64.58,Biometric,0.0202,1,1
11.39,Bank Transfer,2023-06-28 06:34:00,46630.38,Tablet,Tokyo,Electronics,0,0,13,300.31,2,Visa,150,821.6,OTP,0.96,0,1
290.69,POS,2023-09-12 10:00:00,96418.73,Tablet,London,Clothing,0,0,12,19.35,4,Mastercard,99,1404.32,OTP,0.8212,1,1
322.97,POS,2023-01-07 20:47:00,40194.46,Laptop,Tokyo,Groceries,0,0,10,12.09,3,Discover,216,4196.87,Biometric,0.9092,0,1
5.39,Online,2023-09-23 19:39:00,79996.33,Mobile,New York,Groceries,0,0,7,154.85,0,Discover,90,3322.15,Password,0.06,0,0
