Transaction_Amount,Account_Balance,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Risk_Score,Is_Weekend,Fraud_Label,Timestamp_month,Timestamp_day,Timestamp_hour
31.63,89928.71,0,0,8,332.5,4,144,359.56,0.8645,0,1,4,1,7
98.37,8010.14,0,1,3,177.25,0,32,236.73,0.4313,1,0,1,10,19
70.43,66324.36,0,0,6,260.25,3,107,604.11,0.3865,0,0,11,23,0
8.22,47072.83,0,0,9,85.94,4,91,4383.64,0.2979,1,1,11,24,23
9.78,95274.69,0,0,6,432.97,2,90,4861.32,0.3002,1,0,11,2,6
38.14,89909.02,0,0,2,214.4,3,195,2760.96,0.2076,0,0,9,14,7
40.52,4575.56,0,0,11,136.51,0,44,4884.68,0.0021,0,0,10,19,16
235.16,69040.64,0,0,7,406.33,2,185,4901.26,0.8395,0,0,10,14,12
66.5,31432.89,0,0,5,26.49,2,116,3423.24,0.4045,1,0,10,4,3
172.65,92952.91,0,0,7,171.74,0,211,2107.09,0.9089,1,1,4,4,20
212.18,63389.87,0,0,6,443.02,3,25,4606.33,0.7364,0,0,3,15,20
20.25,17874.4,0,0,12,260.19,3,64,3059.35,0.5942,0,0,3,24,6
32.58,44941.49,0,0,4,41.66,2,212,2817.53,0.7689,0,0,12,6,9
232.27,57398.35,0,0,6,162.57,4,3,2080.53,0.211,0,1,7,29,21
15.87,50757.1,0,0,1,305.58,1,4,4953.66,0.7466,1,0,9,15,21
45.72,56031.89,0,0,11,66.26,4,229,1897.63,0.7147,1,1,4,6,11
65.66,46784.45,0,0,9,116.54,3,210,3989.31,0.5312,1,0,9,10,20
272.83,35217.18,0,0,12,160.06,3,157,4818.97,0.9174,1,1,2,21,12
19.86,28427.66,0,0,10,441.0,2,60,2048.33,0.8542,0,1,12,12,17
39.09,5383.29,0,0,2,412.39,2,47,2028.77,0.9296,0,1,10,24,12
2.77,6353.21,0,0,10,257.66,1,162,1688.55,0.407,1,0,2,24,7
232.04,60924.85,0,0,3,363.26,2,128,349.52,0.5444,0,0,4,19,8
18.51,87242.33,1,1,13,377.61,3,173,2090.01,0.1238,0,0,9,22,22
120.01,98891.87,0,0,5,385.16,2,17,4415.45,0.876,0,1,5,24,12
173.05,14155.36,0,1,7,396.68,4,99,4048.44,0.3468,1,1,8,15,17
62.0,97793.32,0,1,11,79.17,1,204,424.89,0.3759,1,0,8,28,4
61.92,36920.68,0,0,14,172.14,1,79,1258.65,0.3928,1,0,5,1,8
99.66,52769.67,1,0,14,323.0,3,132,1143.73,0.3662,0,0,1,21,8
93.29,15826.15,1,1,7,120.31,3,135,1860.51,0.8542,1,1,1,11,16
61.04,61815.6,1,0,6,477.93,3,236,2164.52,0.6223,0,0,2,13,16
98.74,23218.0,0,0,12,307.2,1,141,3302.57,0.4717,1,0,12,31,19
13.8,64016.71,0,0,1,204.07,2,173,871.19,0.5737,0,0,12,14,9
1.78,26634.61,0,0,1,47.0,1,87,1935.12,0.5311,0,0,10,23,16
301.19,38290.26,0,0,8,335.55,4,15,4019.11,0.5189,1,1,9,21,20
154.29,79887.36,0,0,2,418.3,2,168,508.62,0.2676,0,0,10,9,19
19.09,44045.88,1,0,8,406.73,1,127,1223.76,0.6474,1,0,6,23,6
85.86,66426.0,0,0,14,493.53,1,41,4518.44,0.5624,0,0,10,23,1
36.49,80508.75,0,1,12,261.6,0,29,3167.35,0.2237,1,0,11,2,7
87.53,89628.05,0,0,10,322.74,4,165,1138.15,0.5799,1,1,8,6,18
119.85,72449.63,0,0,1,344.86,2,41,4670.59,0.0493,0,0,6,10,10
23.23,83272.06,0,0,4,234.15,2,105,459.81,0.365,1,0,5,1,0
150.66,31620.0,0,0,14,263.94,4,163,3914.63,0.7266,0,1,4,17,12
45.47,77052.11,0,0,9,60.49,3,194,4461.16,0.7456,1,0,9,5,14
70.71,32856.05,0,0,11,315.57,3,2,212.36,0.1951,0,0,9,19,11
18.3,85005.46,0,1,12,244.2,4,107,4376.45,0.5597,0,1,4,28,8
99.94,92111.24,0,0,6,80.02,2,71,1759.52,0.6082,0,0,7,18,9
217.96,85784.49,0,0,7,100.86,0,37,1180.24,0.9174,0,1,8,10,15
358.75,68645.88,0,0,3,393.49,2,40,1966.56,0.2397,0,0,2,2,14
27.65,30785.05,0,0,11,128.53,0,168,1417.31,0.2501,1,0,12,7,11
372.99,33859.33,0,0,9,73.4,2,230,3222.21,0.6499,0,0,6,4,20
180.01,72742.97,0,0,14,92.76,1,73,1576.17,0.9251,1,1,10,10,17
94.26,97549.92,0,0,7,444.84,4,231,1723.47,0.8837,0,1,4,30,1
252.77,71768.8,0,0,5,459.63,2,146,2804.01,0.0009,1,0,10,17,6
189.87,14957.76,0,0,13,78.98,4,24,1478.0,0.7274,0,1,12,25,13
109.92,9898.9,0,1,3,442.43,3,19,3680.12,0.6255,0,0,10,11,3
19.95,97337.6,0,0,8,319.33,0,32,456.13,0.003,0,0,3,17,4
145.67,54607.28,0,0,6,438.09,0,19,4932.37,0.8873,0,1,9,27,23
36.29,81906.95,0,0,5,230.22,2,52,3085.58,0.6666,0,0,3,8,11
107.87,56491.95,0,0,9,352.89,0,195,1485.54,0.9661,0,1,6,10,14
34.67,85143.73,0,0,3,398.71,0,17,3960.2,0.2076,1,0,12,20,20
118.46,99243.66,0,0,10,66.07,2,51,4823.17,0.2604,0,0,2,12,15
36.4,7792.74,0,0,9,128.11,4,178,3318.26,0.9488,0,1,1,18,17
46.33,72842.63,0,0,14,294.2,4,99,4286.0,0.0829,0,1,1,16,1
207.03,36194.71,0,0,14,420.87,4,173,2731.89,0.6954,0,1,9,5,22
73.89,64910.58,0,0,14,37.59,1,204,1442.28,0.6062,0,0,6,23,2
95.22,64902.02,0,0,2,282.71,2,2,3397.62,0.5602,0,0,2,4,3
133.49,39935.56,0,0,6,452.44,1,156,1863.43,0.8372,1,0,1,10,17
178.51,40448.18,0,0,14,397.78,4,167,773.22,0.8155,0,1,6,3,4
22.84,18534.98,0,0,10,320.78,1,130,2910.59,0.6927,1,0,7,24,20
50.62,75192.44,0,1,9,292.14,3,112,2155.82,0.6594,1,0,7,29,6
25.38,53942.87,0,0,2,36.87,4,217,4756.61,0.4569,0,1,10,19,1
92.86,28795.71,0,0,10,297.7,3,177,4168.4,0.8452,1,0,4,12,17
75.54,13772.21,0,0,2,262.83,0,33,2359.91,0.0714,1,0,7,20,3
36.98,8669.58,0,0,14,364.48,3,169,2347.03,0.7269,1,0,6,10,11
86.01,32959.71,0,0,8,300.39,4,131,4450.96,0.6725,1,1,10,10,9
55.47,22709.57,0,0,6,21.14,2,122,4710.09,0.3648,0,0,7,7,21
2.88,26285.63,0,0,5,285.71,3,193,1310.56,0.9741,1,1,7,14,13
200.12,56822.78,0,0,2,61.38,0,236,1136.14,0.5173,0,0,1,30,20
153.74,75023.41,0,0,13,188.54,4,13,2151.44,0.8615,0,1,8,9,1
0.56,29550.92,1,0,6,52.49,3,164,2795.03,0.0724,0,0,1,14,17
144.64,91574.41,0,0,14,359.08,0,130,456.96,0.4038,1,0,2,13,6
123.29,20246.6,0,0,3,406.63,3,176,1480.47,0.6695,0,0,7,8,7
198.22,10647.9,0,0,10,176.19,1,72,4361.05,0.5479,1,0,7,5,5
28.01,90328.55,0,0,10,97.32,0,18,2130.88,0.7342,0,0,12,9,10
307.96,88632.67,0,0,12,122.88,3,47,3872.39,0.8758,0,1,1,7,6
47.88,28000.25,0,0,2,101.95,2,29,3462.13,0.3326,0,0,10,5,16
119.84,13823.63,0,0,4,300.92,2,160,2537.29,0.4983,0,0,8,10,18
9.8,25707.77,0,0,9,243.09,0,239,3865.18,0.4974,1,0,11,15,9
83.51,12367.91,0,0,6,92.22,0,132,4024.39,0.9081,1,1,6,18,22
12.22,82158.73,0,0,11,83.04,0,226,4817.45,0.658,0,0,10,4,8
241.29,67904.75,0,0,14,89.02,2,166,2117.05,0.0745,0,0,1,15,5
228.63,70250.07,0,0,12,42.47,4,177,1805.5,0.3948,0,1,1,3,21
53.99,27642.79,0,0,1,294.11,4,50,833.8,0.6533,1,1,8,26,12
81.03,80927.82,0,0,11,349.9,3,18,2562.77,0.4553,1,0,6,9,3
66.05,82880.84,0,0,5,265.36,4,53,723.44,0.1947,0,1,8,3,22
154.41,50372.64,0,0,11,229.71,4,65,4562.31,0.03,0,1,12,12,18
140.15,6001.78,0,0,8,177.7,0,82,4533.14,0.9998,0,1,3,21,8
136.67,77817.06,0,0,14,143.9,3,37,2439.8,0.7624,0,0,3,2,2
37.2,31128.67,0,0,4,176.33,3,210,2820.74,0.2524,0,0,12,29,15
87.18,2517.89,0,0,9,376.86,2,170,4266.15,0.3535,1,0,1,3,23
74.04,15757.87,0,1,3,62.6,1,227,3245.78,0.8094,1,0,5,25,9
27.85,34791.94,0,0,2,446.4,3,44,3263.17,0.9355,0,1,5,14,7
237.78,54831.66,0,0,5,414.22,4,124,923.98,0.7225,0,1,6,7,20
69.87,54620.6,0,0,8,241.71,1,191,3551.85,0.6562,0,0,1,6,0
53.94,80394.83,0,0,2,62.7,4,108,1377.48,0.165,1,1,12,17,1
61.4,11468.26,0,0,5,249.85,0,112,4144.7,0.5248,0,0,2,22,13
431.52,47244.94,0,0,13,366.2,3,212,695.0,0.8028,0,0,8,4,10
59.07,60553.52,0,0,6,96.31,2,126,1245.59,0.9242,1,1,4,13,7
129.52,21670.64,0,0,14,68.26,0,237,2866.49,0.7589,0,0,3,30,16
25.49,98958.51,0,0,10,329.89,4,81,2605.86,0.0798,0,1,7,11,9
13.44,60583.61,0,0,12,365.93,2,27,1793.72,0.5161,0,0,8,10,14
80.16,24083.84,0,0,12,206.06,4,3,992.18,0.8884,0,1,6,22,14
6.48,11614.87,0,0,13,427.24,3,105,1661.08,0.0668,0,0,6,16,3
60.58,72703.5,0,0,12,291.83,3,68,2623.0,0.076,0,0,4,9,22
12.11,47708.94,0,0,12,49.19,0,190,3377.49,0.4169,0,0,7,15,1
94.42,5571.04,0,0,4,494.83,4,109,2925.93,0.9109,0,1,3,17,13
16.81,72227.72,0,0,14,323.4,4,5,2499.85,0.7574,0,1,4,2,12
147.38,77065.86,0,0,2,363.73,2,205,3318.13,0.637,0,0,1,20,23
243.34,9850.78,0,0,13,127.65,3,218,4283.14,0.6841,1,0,3,13,4
216.11,87085.92,0,0,8,418.21,0,161,2532.94,0.6304,0,0,12,4,23
6.67,84947.23,0,0,12,34.51,0,3,2242.39,0.7404,0,0,8,14,5
20.82,86410.96,0,0,4,200.82,4,4,2654.14,0.9936,0,1,3,21,11
70.19,96677.11,0,0,14,257.71,4,194,2920.79,0.444,0,1,1,6,22
104.21,73731.52,0,0,4,14.07,3,76,492.45,0.9415,1,1,9,13,3
14.73,98057.83,0,0,4,108.65,2,219,1829.54,0.2736,0,0,11,13,2
132.33,44368.9,0,1,3,386.37,0,174,3801.13,0.7104,0,0,6,28,8
33.73,61758.0,0,0,6,428.4,3,194,2965.82,0.6799,0,0,9,11,2
176.26,49020.1,0,0,4,183.37,0,12,81.95,0.1988,0,0,11,20,3
45.71,1643.03,0,0,2,149.54,1,162,3845.84,0.6097,1,0,6,4,22
231.78,22404.29,0,0,8,24.66,0,187,4385.22,0.6182,0,0,7,17,1
8.0,92051.33,1,0,5,151.49,4,108,4697.41,0.1889,0,1,8,15,23
190.62,86465.56,0,1,7,391.52,0,176,4640.41,0.9155,0,1,7,12,23
133.67,35754.41,0,1,8,399.11,0,114,4742.74,0.5581,0,0,3,25,7
14.8,15935.8,0,0,3,272.99,3,177,444.54,0.8513,0,1,3,15,3
55.99,71610.6,0,1,10,283.0,3,95,1300.84,0.7544,0,0,4,6,16
68.97,64425.34,0,0,6,56.48,0,190,4278.28,0.1466,0,0,4,22,11
0.68,26245.04,0,0,1,240.37,2,105,4370.43,0.3821,1,0,4,20,19
50.62,63393.65,0,0,9,248.85,2,64,1925.19,0.6082,0,0,12,26,22
58.37,71765.92,0,0,10,296.99,0,108,3524.88,0.7966,0,0,4,30,6
59.3,26026.59,0,0,10,274.24,4,199,1643.81,0.7902,0,1,6,9,22
34.51,6535.59,0,0,2,212.52,3,158,873.9,0.9953,1,1,10,30,10
0.38,18148.03,0,0,1,11.08,1,228,896.61,0.349,0,0,11,2,5
212.92,96487.32,0,0,7,220.48,0,33,3725.5,0.1026,0,0,12,28,15
165.85,34064.67,0,0,9,134.3,2,183,4498.57,0.864,0,1,1,17,11
140.89,22101.97,0,0,10,264.93,1,200,3821.24,0.6393,1,0,8,31,20
264.22,68942.7,0,0,1,299.2,1,202,819.05,0.7221,0,0,5,5,12
231.55,1724.22,0,0,9,466.97,2,136,4298.88,0.5524,0,0,5,21,8
2.0,56331.71,0,0,6,437.26,0,18,4335.29,0.4168,0,0,12,17,0
143.71,11089.29,0,0,11,124.51,4,153,97.79,0.3665,1,1,1,1,2
54.96,59586.9,0,0,6,458.53,0,96,466.16,0.4137,0,0,10,8,15
31.38,36128.21,0,0,7,298.66,0,114,3090.99,0.5105,1,0,8,28,6
93.5,95055.51,0,0,3,371.59,3,66,4298.09,0.2483,1,0,9,23,12
22.53,5698.97,0,0,13,457.66,1,8,2267.59,0.2504,0,0,7,10,16
25.7,45685.54,0,0,7,232.29,4,87,4686.07,0.6688,0,1,8,20,20
66.57,18995.27,1,0,1,111.48,1,223,2453.34,0.2229,1,0,2,17,21
13.47,30861.92,0,0,3,433.91,1,185,126.57,0.7078,0,0,4,25,22
27.38,42790.98,0,0,7,200.11,1,209,4028.26,0.7589,1,0,8,2,14
249.25,56770.1,0,1,7,353.44,1,32,4271.28,0.1708,0,0,7,29,15
85.79,60740.4,0,0,1,499.11,4,213,569.43,0.858,1,1,1,16,2
2.12,33903.02,0,0,4,344.37,0,119,162.05,0.8588,0,1,1,7,8
127.75,34711.41,0,0,2,151.1,4,177,986.6,0.0695,1,1,4,15,17
56.93,77942.67,0,0,2,141.15,3,112,3631.66,0.5623,0,0,8,21,16
89.09,85732.01,0,0,13,452.0,3,124,3215.1,0.5171,0,0,5,12,23
164.7,14797.11,0,0,13,335.39,1,156,3545.02,0.4681,0,0,12,2,14
30.05,4407.5,0,0,3,310.14,4,105,2972.68,0.1835,0,1,1,10,17
1.33,7204.27,0,0,12,33.42,0,74,845.15,0.8374,0,0,8,14,23
37.99,82770.38,0,0,11,482.5,1,46,4785.46,0.0609,0,0,12,3,11
143.14,39368.73,0,0,1,444.25,1,69,1318.43,0.9602,0,1,12,28,22
36.87,85604.19,1,0,11,492.25,3,29,1617.7,0.0047,0,0,11,21,2
35.07,43852.63,0,0,2,203.7,2,45,3362.5,0.55,0,0,12,7,7
10.19,39596.73,0,0,10,443.15,2,63,3791.0,0.552,1,0,12,12,19
45.26,6898.02,0,0,5,282.33,0,203,2917.49,0.0272,0,0,5,18,10
91.04,52574.96,1,0,3,32.18,2,199,4312.77,0.2712,1,0,3,11,19
108.12,33099.69,1,0,13,151.24,1,188,332.38,0.0858,1,0,4,1,10
141.06,9231.23,0,0,13,320.69,3,36,286.81,0.9512,1,1,5,25,12
37.04,78399.87,0,0,1,252.33,3,42,2035.04,0.7957,0,0,1,21,23
498.09,64682.27,1,0,2,197.66,2,154,2597.45,0.2079,0,0,6,24,4
6.38,35919.47,0,0,9,381.08,0,105,2693.44,0.6147,1,0,9,18,17
12.11,90138.32,0,0,11,121.67,3,67,2155.37,0.1073,0,0,12,18,15
87.71,83606.2,0,0,3,88.13,1,34,2245.96,0.0261,0,0,6,19,14
24.85,41199.58,0,0,6,191.37,0,215,4267.84,0.1482,0,0,11,11,9
201.84,88591.53,0,0,1,23.67,3,2,4087.37,0.2024,0,0,7,6,0
95.24,10898.34,0,0,9,423.68,0,142,1651.23,0.7258,0,0,12,14,3
104.82,7094.71,0,0,9,26.82,1,7,644.69,0.7023,0,0,10,29,20
189.99,21182.46,0,1,6,294.11,1,176,171.21,0.3259,0,0,6,24,4
234.04,72040.07,0,0,2,171.9,3,161,4102.82,0.2238,0,0,2,13,2
84.66,74033.2,0,0,2,410.71,0,56,2171.38,0.0173,0,0,10,5,17
206.37,12803.18,0,0,1,381.97,0,61,1348.41,0.8338,0,0,4,27,1
217.91,15734.07,0,0,7,67.41,3,209,2849.59,0.9832,0,1,6,7,23
121.19,68642.77,0,0,2,199.22,4,198,3123.78,0.8469,0,1,12,20,19
92.6,22665.85,0,0,10,77.6,1,165,3602.21,0.3411,0,0,3,2,23
61.9,16242.83,0,0,11,25.11,0,11,4421.43,0.0633,1,0,8,3,5
12.43,36633.62,0,0,3,139.9,3,52,2738.55,0.3655,1,0,11,17,20
79.73,86911.47,0,0,6,353.71,2,207,3760.49,0.4567,1,0,10,11,0
80.3,98405.45,0,1,8,164.63,2,41,1884.41,0.671,0,0,4,29,16
4.53,38233.43,0,1,9,358.75,2,92,4672.56,0.2049,0,0,7,26,0
26.75,60044.48,1,0,1,146.46,1,182,258.96,0.5326,1,0,12,2,3
2.47,54758.11,0,0,5,129.28,1,86,3001.38,0.0509,0,0,8,14,20
80.26,81718.19,0,0,9,327.17,3,205,3327.14,0.6076,0,0,8,22,14
72.34,63553.83,0,0,1,360.05,2,36,1600.82,0.1822,0,0,3,1,1
151.91,80076.85,0,0,2,461.09,2,84,728.34,0.5519,0,0,12,12,20
128.02,52461.69,0,0,14,151.94,1,198,1792.63,0.2841,1,0,9,12,11
156.2,4121.55,1,0,7,74.52,3,54,3210.84,0.7622,0,0,12,2,11
416.05,43812.11,0,0,6,344.35,3,22,3412.01,0.549,0,0,7,21,18
24.3,38465.58,0,0,4,222.11,2,86,1312.19,0.5544,1,0,8,6,2
73.81,52488.18,0,0,7,428.73,4,123,4791.23,0.4827,1,1,8,4,3
107.95,71215.25,0,0,3,490.82,2,155,2683.27,0.474,1,0,11,21,20
109.3,7103.86,0,0,10,451.18,4,153,3513.92,0.1123,1,1,7,30,23
224.7,30428.96,0,0,13,125.22,4,13,1453.78,0.9747,0,1,1,30,23
168.69,39629.18,0,0,7,55.34,4,101,143.03,0.2118,0,1,9,14,0
106.89,75555.86,0,0,6,406.37,4,21,519.9,0.1733,0,1,6,4,6
160.27,83973.17,0,1,7,174.46,4,3,721.43,0.8097,1,1,9,30,23
204.03,57957.96,0,1,11,31.56,4,43,1885.15,0.3224,1,1,3,14,20
135.78,54282.71,0,0,6,365.11,2,148,2124.15,0.7509,1,0,9,6,20
32.97,7982.72,0,0,7,327.0,4,80,2421.9,0.0051,0,1,11,2,0
35.34,55797.12,0,0,12,32.69,2,194,726.58,0.0368,1,0,6,3,5
16.98,69035.41,0,0,3,235.83,1,94,2912.49,0.3388,0,0,10,26,13
8.93,11423.47,0,0,5,274.53,2,213,3193.47,0.3212,0,0,9,22,2
20.46,12929.11,0,1,9,220.15,3,188,443.17,0.5594,1,0,4,19,4
82.93,83287.04,0,0,5,58.39,2,171,3512.06,0.3429,0,0,5,16,11
22.28,57293.22,0,1,10,83.78,1,144,2875.47,0.5428,1,0,12,15,8
55.0,21028.47,0,0,3,84.51,0,44,2437.86,0.3941,1,0,2,28,15
29.33,3189.05,0,0,5,54.25,0,165,3515.69,0.9777,0,1,9,25,8
100.13,27505.99,0,0,3,437.64,2,21,260.1,0.8789,0,1,6,25,22
0.95,91806.16,0,0,7,362.17,2,91,1332.87,0.116,0,0,7,20,16
70.46,98525.14,0,0,4,226.78,1,239,2798.98,0.8032,0,0,8,14,11
19.61,40513.82,0,0,10,463.56,1,26,471.23,0.7374,1,0,5,26,10
32.26,93757.81,0,0,13,91.94,3,234,1839.78,0.0847,0,0,8,9,11
83.53,36214.08,0,0,5,21.46,3,66,1244.7,0.274,0,0,1,2,19
139.27,83827.19,0,0,3,271.45,3,54,4385.57,0.9145,0,1,6,26,13
291.58,15326.53,0,0,5,339.35,2,204,1889.22,0.8532,0,1,12,6,20
4.72,67445.47,0,1,10,302.88,1,217,1253.77,0.9066,0,1,8,17,21
277.81,22893.2,0,0,3,321.87,3,29,4175.9,0.3432,0,0,9,4,6
89.32,41661.19,0,0,11,304.86,3,86,2876.78,0.4214,1,0,6,2,11
5.73,33784.1,0,0,2,63.24,1,59,218.01,0.1498,1,0,7,26,4
20.26,77321.14,0,0,10,327.67,0,156,3873.25,0.3429,1,0,1,26,21
169.72,51917.51,0,0,11,241.52,2,94,1656.87,0.8389,0,0,8,18,16
19.74,86030.32,0,0,10,460.28,4,56,1226.56,0.444,0,1,10,22,12
14.25,28846.55,0,0,1,243.47,4,58,2556.95,0.3848,1,1,9,5,4
303.54,13612.55,0,1,1,190.12,1,203,4833.8,0.1229,0,0,3,15,19
59.16,16293.82,0,0,1,339.24,2,171,1780.69,0.0936,0,0,7,21,2
336.45,99594.44,0,0,4,151.07,3,157,848.22,0.5159,1,0,8,21,0
2.61,38490.46,0,1,14,100.52,0,74,4610.99,0.7309,0,0,10,10,3
190.66,18120.83,0,0,1,318.91,1,72,1989.46,0.4082,0,0,6,27,20
51.35,60900.04,0,0,12,92.95,2,24,390.3,0.0064,0,0,2,12,2
207.93,19068.2,0,0,10,253.62,0,176,1282.57,0.3212,0,0,4,13,11
3.86,40268.83,0,0,12,272.09,4,237,4329.91,0.8275,0,1,10,2,3
107.9,33909.34,0,0,9,20.95,2,90,2600.46,0.492,1,0,6,23,14
95.66,6282.89,0,0,6,43.64,4,71,4206.1,0.8071,0,1,8,28,18
198.1,94753.4,0,0,3,94.45,4,215,1195.21,0.2011,1,1,12,31,6
185.97,1303.01,0,0,9,493.87,3,74,1604.28,0.9148,1,1,12,8,3
139.47,964.33,0,0,7,288.35,0,200,3529.66,0.3638,0,0,3,30,17
130.78,73593.56,0,0,13,31.88,2,72,4678.62,0.1742,0,0,11,29,0
12.05,80317.3,0,0,12,276.72,0,42,2743.98,0.2841,0,0,6,11,19
170.95,1715.83,0,0,4,346.83,2,67,1764.27,0.7203,0,0,6,25,11
137.89,68654.39,0,0,1,315.31,4,71,4359.92,0.6686,0,1,12,31,12
139.66,36641.45,0,0,4,438.09,3,107,1260.18,0.9713,0,1,4,8,6
16.93,32751.72,0,0,3,240.8,2,231,4496.84,0.0685,0,0,6,12,19
11.61,5069.51,0,0,12,302.59,4,7,196.36,0.7831,0,1,12,31,11
92.03,16040.02,0,0,10,181.82,3,28,3715.43,0.3006,0,0,4,14,2
119.66,69129.83,0,0,11,378.02,0,206,4980.59,0.5312,1,0,10,17,15
11.17,67800.54,0,0,10,140.15,2,178,2569.85,0.9121,0,1,2,22,12
103.25,72009.37,1,0,4,103.14,3,42,4513.41,0.1487,0,0,5,30,8
163.57,56030.46,0,0,14,462.43,1,124,684.72,0.3421,0,0,4,26,17
60.78,92021.01,0,0,6,44.23,1,174,1575.5,0.6763,0,0,4,6,4
138.3,56268.45,0,0,12,286.64,1,87,4593.56,0.1654,0,0,2,8,1
48.17,54703.87,0,0,2,319.66,1,179,1864.71,0.1937,0,0,12,1,12
34.16,62316.59,0,1,7,178.39,4,116,568.11,0.7985,0,1,6,12,3
165.68,7900.1,0,0,6,67.64,2,175,97.44,0.2251,0,0,9,17,18
33.41,43206.01,0,0,14,188.93,0,9,1880.43,0.6488,1,0,6,23,14
61.0,58657.77,0,0,10,221.05,4,79,969.66,0.8419,1,1,9,19,21
208.08,54797.38,0,0,7,404.25,0,61,1406.67,0.8094,1,0,3,7,21
139.94,29963.14,0,0,4,149.5,3,192,1407.08,0.112,0,0,11,12,15
28.73,35851.5,0,1,4,312.9,0,158,3166.63,0.306,1,0,1,11,1
96.71,34090.55,0,0,12,76.0,0,167,2457.28,0.466,1,0,4,14,11
41.4,12198.69,0,0,14,338.69,3,72,60.29,0.6593,0,0,5,3,19
544.37,84087.17,0,0,9,10.85,4,61,246.55,0.0895,0,1,11,26,11
10.29,51325.56,0,0,11,138.12,0,173,4972.92,0.2746,0,0,4,22,2
239.77,63652.98,0,0,3,451.96,4,59,2069.2,0.971,1,1,12,7,16
281.26,28592.69,0,0,14,397.37,3,69,473.8,0.8244,0,0,9,20,1
49.94,3381.17,0,0,4,221.39,2,31,357.88,0.0487,0,0,5,13,20
197.16,60085.06,0,1,9,452.85,3,28,1315.22,0.3196,0,0,10,7,8
8.85,76798.46,0,0,1,94.88,0,33,2844.95,0.1794,0,0,12,8,18
8.95,56375.09,0,0,12,227.0,1,145,1402.49,0.4802,0,0,6,13,1
15.17,18242.47,0,0,10,32.64,4,96,4815.02,0.7078,0,1,10,10,19
11.1,84528.68,0,0,11,51.78,0,203,1028.49,0.7261,0,0,5,8,20
41.3,43518.22,0,0,3,295.16,4,189,1430.6,0.8215,0,1,7,16,22
368.91,53139.38,0,0,12,198.79,1,194,4186.19,0.1387,0,0,7,5,2
99.98,93712.55,0,1,12,374.6,0,67,502.28,0.4571,0,0,6,29,6
6.72,42421.5,0,0,13,24.3,4,25,3095.6,0.6842,1,1,12,28,22
272.17,23451.6,0,0,2,341.95,2,94,1268.68,0.8584,1,1,12,7,16
85.39,78223.88,0,0,5,399.15,0,56,2670.71,0.2175,0,0,2,26,6
162.84,70328.91,0,0,7,74.79,1,179,3764.42,0.0749,0,0,6,2,14
22.12,34514.54,0,0,14,424.32,3,14,3572.18,0.3541,1,0,7,14,2
13.39,28123.21,0,0,8,415.84,0,199,436.85,0.8537,1,1,11,17,8
377.53,83948.02,0,0,12,204.67,3,159,2788.33,0.783,0,0,8,4,18
24.06,16315.48,0,0,3,142.93,0,89,4209.63,0.7282,0,0,1,30,23
3.3,25530.16,1,0,7,274.38,2,183,1603.5,0.3051,1,0,1,18,13
13.68,75523.62,0,0,2,97.1,0,231,1809.79,0.0022,0,0,1,15,13
169.95,1570.37,0,0,14,495.46,0,116,4389.35,0.6651,0,0,9,2,7
98.08,49421.75,1,0,14,470.81,1,223,4600.52,0.5099,0,0,5,26,14
290.9,3963.21,0,0,14,309.55,0,82,4550.23,0.284,0,0,10,17,13
44.47,64289.58,1,0,10,262.82,4,166,4848.82,0.4687,0,1,11,8,11
61.69,11751.19,0,0,5,169.13,0,195,1629.19,0.9151,0,1,3,28,18
43.72,10251.23,0,0,5,275.3,1,175,4008.56,0.9398,1,1,2,4,11
346.78,34959.42,0,0,14,96.43,4,54,910.36,0.2711,0,1,2,11,8
90.22,14624.16,0,0,10,83.43,1,214,3774.25,0.5403,0,0,1,26,5
25.39,83528.25,0,0,10,377.51,0,192,2593.08,0.3156,0,0,9,20,21
21.42,70961.85,0,0,6,60.36,3,64,4514.64,0.2551,0,0,4,3,19
419.03,17123.24,0,0,14,494.89,2,10,4290.04,0.9295,0,1,8,24,10
45.93,67634.0,0,0,14,132.79,4,199,3163.97,0.586,1,1,4,8,7
84.8,39338.75,0,0,12,103.16,3,88,3577.5,0.0377,0,0,10,4,8
167.69,67777.99,0,0,5,21.91,2,37,3721.78,0.3232,1,0,12,9,17
111.96,94864.12,0,1,9,331.61,3,236,2228.9,0.0666,0,0,6,11,9
78.72,79899.8,0,0,3,158.52,1,7,974.1,0.382,0,0,10,29,16
87.04,11610.79,0,0,12,215.03,0,22,1451.92,0.9626,1,1,12,10,9
158.11,1282.66,0,0,11,99.03,2,15,755.15,0.3414,0,0,10,10,3
12.31,76187.09,0,1,10,15.27,1,130,1187.61,0.9465,0,1,4,19,0
266.64,86671.06,0,0,6,118.82,4,151,1098.25,0.0383,0,1,7,8,7
110.56,25766.13,0,0,6,96.56,2,182,272.21,0.7002,0,0,1,17,23
105.18,17987.67,0,0,6,89.25,3,66,4312.25,0.7428,0,0,11,1,14
13.33,79961.5,0,0,5,65.89,3,105,4035.81,0.1747,0,0,9,15,1
120.83,46377.46,0,1,1,38.82,2,56,585.04,0.6541,0,0,5,20,15
45.01,23225.22,0,1,2,457.83,1,151,81.21,0.9744,0,1,9,21,12
